x,y,z,mx,my,mz
12,14,27,-0.454955,-0.545265,0.704061
12,15,23,-0.208993,-0.706767,0.675872
12,15,24,-0.311685,-0.412268,0.856088
12,15,25,-0.430886,-0.570506,0.699185
12,15,26,-0.468943,-0.559117,0.683726
12,15,27,-0.055075,-0.71173,0.700291
12,16,23,-0.23478,-0.494972,0.836589
12,16,24,-0.399758,-0.289586,0.869674
12,16,25,-0.550444,-0.55939,0.619754
12,16,26,-0.556808,-0.479023,0.678603
12,16,27,-0.269466,-0.458784,0.846703
12,17,23,-0.400834,-0.408439,0.820067
12,17,24,-0.444338,-0.051635,0.89437
12,17,25,-0.64705,-0.109188,0.754589
12,17,26,-0.40658,-0.260912,0.875567
12,17,27,-0.432219,-0.583271,0.687736
12,18,23,-0.389803,-0.350094,0.851756
12,18,24,-0.519669,-0.269308,0.810813
12,18,25,-0.566455,-0.352596,0.744852
12,18,26,-0.628687,-0.125395,0.767482
12,18,27,-0.307452,-0.491348,0.814893
12,19,23,-0.63376,-0.282129,0.720244
12,19,24,-0.727953,-0.326743,0.602763
12,19,25,-0.533101,-0.280972,0.798034
12,19,26,-0.580077,-0.234856,0.77997
12,19,27,-0.583945,-0.231,0.778233
12,20,23,-0.738307,-0.480322,0.473491
12,20,24,-0.632946,-0.200593,0.747758
12,20,25,-0.390708,-0.139547,0.909876
12,20,26,-0.581717,0.152455,0.798976
12,20,27,-0.592615,0.02479,0.805104
12,21,23,-0.485971,-0.117909,0.865985
12,21,24,-0.550355,-0.161257,0.81921
12,21,25,-0.724319,-0.291381,0.624867
12,21,26,-0.68263,-0.11345,0.721904
12,21,27,-0.543323,-0.238666,0.804885
12,22,23,-0.404685,0.088043,0.910208
12,22,24,-0.507109,-0.100229,0.856034
12,22,25,-0.635606,-0.171776,0.75266
12,22,26,-0.656729,-0.056441,0.752011
12,22,27,-0.535767,-0.230277,0.812358
12,23,23,-0.465472,-0.133619,0.874918
12,23,24,-0.578446,0.062899,0.813292
12,23,25,-0.292034,-0.196573,0.935989
12,23,26,-0.534638,-0.231106,0.812867
12,23,27,-0.341278,-0.29173,0.893545
12,24,23,-0.621828,-0.12713,0.772766
12,24,24,-0.573489,0.140696,0.807041
12,24,25,-0.862499,-0.044645,0.504085
12,24,26,-0.66991,-0.09579,0.736237
12,24,27,-0.682281,0.032831,0.730353
12,25,23,-0.647847,-0.142261,0.748369
12,25,24,-0.644413,-0.058241,0.762457
12,25,25,-0.787962,0.108035,0.606172
12,25,26,-0.645878,-0.026307,0.762988
12,25,27,-0.818669,-0.214236,0.532808
12,26,23,-0.641178,-0.233668,0.730951
12,26,24,-0.808832,0.060929,0.584875
12,26,25,-0.865833,-0.041857,0.498579
12,26,26,-0.871967,0.083066,0.482466
12,26,27,-0.944619,-0.037991,0.325964
12,27,23,-0.674074,-0.392038,0.626044
12,27,24,-0.867768,0.003923,0.496953
12,27,25,-0.867233,-0.18464,0.462402
12,27,26,-0.931761,-0.071304,0.356001
12,27,27,-0.720514,-0.070405,0.689857
12,28,23,-0.727458,-0.016025,0.685965
12,28,24,-0.86601,0.003952,0.500012
12,28,25,-0.814585,-0.155886,0.558705
12,28,26,-0.666187,-0.023818,0.745404
12,28,27,-0.620476,-0.272994,0.735176
12,29,23,-0.767213,-0.060452,0.638537
12,29,24,-0.886464,0.076582,0.456418
12,29,25,-0.761347,-0.021343,0.647993
12,29,26,-0.6527,-0.237533,0.719417
12,29,27,-0.802908,-0.249633,0.541314
12,30,23,-0.791093,0.514093,0.331482
12,30,24,-0.799862,-0.122349,0.587582
12,30,25,-0.884096,0.127054,0.449702
12,30,26,-0.729779,0.033492,0.682862
12,30,27,-0.899625,-0.128752,0.417251
12,31,23,-0.727621,0.314514,0.609629
12,31,24,-0.877431,-0.022056,0.479195
12,31,25,-0.86649,-0.090777,0.490871
12,31,26,-0.798035,-0.027283,0.601993
12,31,27,-0.907048,-0.022855,0.420406
12,32,23,-0.589824,0.364538,0.720569
12,32,24,-0.85745,-0.071768,0.509539
12,32,25,-0.830498,-0.159305,0.533756
12,32,26,-0.80162,0.123467,0.584946
12,32,27,-0.95907,0.01085,0.282961
12,33,23,-0.588788,0.024672,0.807911
12,33,24,-0.773966,0.144989,0.616405
12,33,25,-0.927688,-0.044495,0.370696
12,33,26,-0.863178,-0.153991,0.480843
12,33,27,-0.861644,-0.362405,0.355291
12,34,23,-0.578071,0.032034,0.815357
12,34,24,-0.884864,-0.074423,0.459866
12,34,25,-0.843328,-0.149645,0.516144
12,34,26,-0.806174,-0.019317,0.591364
12,34,27,-0.775334,-0.019726,0.631244
12,35,23,-0.412368,0.108093,0.904582
12,35,24,-0.713945,-0.077676,0.69588
12,35,25,-0.76993,-0.080384,0.633045
12,35,26,-0.825975,-0.159903,0.540552
12,35,27,-0.691122,-0.194679,0.696025
12,36,23,-0.696656,0.273778,0.663111
12,36,24,-0.47056,-0.260331,0.84309
12,36,25,-0.745103,0.237276,0.623315
12,36,26,-0.806925,0.047781,0.588718
12,36,27,-0.870509,0.078728,0.485814
12,37,23,-0.613308,0.2331,0.754664
12,37,24,-0.58544,-0.097146,0.804874
12,37,25,-0.516959,0.022968,0.855702
12,37,26,-0.50421,-0.255448,0.824936
12,37,27,-0.712455,-0.043057,0.700395
12,38,23,-0.47341,0.317133,0.821773
12,38,24,-0.380363,0.028229,0.924406
12,38,25,-0.491957,-0.158557,0.85606
12,38,26,-0.45224,-0.172101,0.875134
12,38,27,-0.489172,0.020893,0.871937
12,39,23,-0.42543,0.235651,0.873772
12,39,24,-0.568987,0.081092,0.818338
12,39,25,-0.599221,-0.012044,0.800493
12,39,26,-0.606524,0.097369,0.78908
12,39,27,-0.766258,-0.124474,0.630361
12,40,23,-0.674648,0.092213,0.732357
12,40,24,-0.711698,-0.058365,0.700057
12,40,25,-0.516785,0.025749,0.855728
12,40,26,-0.605465,0.030098,0.795303
12,40,27,-0.435775,-0.015934,0.899915
12,41,23,-0.556015,0.15372,0.816834
12,41,24,-0.628681,0.112425,0.769494
12,41,25,-0.648013,0.113644,0.753103
12,41,26,-0.445786,0.226861,0.865915
12,41,27,-0.306161,0.038464,0.951202
12,42,23,-0.409771,0.088158,0.907918
12,42,24,-0.35061,-0.222759,0.909643
12,42,25,-0.536507,-0.085877,0.839515
12,42,26,-0.618091,0.07427,0.78259
12,42,27,-0.58748,-0.141679,0.79674
12,43,23,-0.637039,0.104263,0.763748
12,43,24,-0.391245,-0.057778,0.918471
12,43,25,-0.479717,-0.192029,0.856152
12,43,26,-0.625627,-0.15832,0.763888
12,43,27,-0.623246,-0.078259,0.7781
12,44,23,-0.540302,0.27194,0.796318
12,44,24,-0.622351,0.086753,0.777916
12,44,25,-0.727577,0.33658,0.597785
12,44,26,-0.660304,-0.140734,0.737694
12,44,27,-0.569746,0.210326,0.794451
12,45,23,-0.210962,0.068196,0.975112
12,45,24,-0.615964,0.254576,0.745506
12,45,25,-0.486029,0.313445,0.815799
12,45,26,-0.690321,0.467233,0.552404
12,45,27,-0.622647,0.395529,0.67518
12,46,23,-0.589004,-0.136461,0.796525
12,46,24,-0.735863,0.229459,0.637067
12,46,25,-0.46606,0.318672,0.82537
12,46,26,-0.450949,0.325691,0.831006
12,46,27,-0.565603,0.481967,0.669179
12,47,23,-0.321012,0.463881,0.825691
12,47,24,-0.429351,0.228883,0.873654
12,47,25,-0.699169,0.292292,0.652479
12,47,26,-0.497271,0.516024,0.697453
12,47,27,-0.532108,0.399651,0.746418
12,48,23,-0.380337,0.315494,0.869372
12,48,24,-0.342849,0.415388,0.84256
12,48,25,-0.500348,0.313178,0.8072
12,48,26,-0.468255,0.347001,0.812605
12,48,27,-0.507774,0.303098,0.80641
12,49,23,-0.557026,0.362664,0.747126
12,49,24,-0.509491,0.165059,0.844497
12,49,25,-0.638494,0.220172,0.737462
12,49,26,-0.669921,0.358947,0.649895
12,49,27,-0.390697,0.113861,0.91345
12,50,23,-0.386717,0.379801,0.840358
12,50,24,-0.667662,0.082157,0.739917
12,50,25,-0.734072,0.105554,0.670818
12,50,26,-0.70112,0.08303,0.708193
12,50,27,-0.665515,0.274068,0.694245
13,0,23,-0.485362,-0.699914,0.523969
13,0,24,-0.503331,-0.787097,0.356561
13,0,25,-0.226796,-0.904951,0.360037
13,0,26,-0.679806,-0.567565,0.464471
13,0,27,-0.677626,-0.479406,0.557667
13,1,23,-0.502877,-0.818604,0.277493
13,1,24,-0.265853,-0.853655,0.447879
13,1,25,-0.616488,-0.664996,0.421572
13,1,26,-0.650726,-0.709578,0.270287
13,1,27,-0.512921,-0.798196,0.315904
13,2,23,-0.504686,-0.816183,0.281313
13,2,24,-0.399725,-0.652717,0.643568
13,2,25,-0.39066,-0.668851,0.632474
13,2,26,-0.316146,-0.829267,0.460834
13,2,27,-0.54484,-0.762811,0.348237
13,3,23,-0.134641,-0.86248,0.487852
13,3,24,-0.190055,-0.788101,0.585471
13,3,25,-0.273198,-0.770546,0.575866
13,3,26,-0.315815,-0.859408,0.402093
13,3,27,-0.402238,-0.771049,0.493648
13,4,23,-0.29308,-0.826683,0.480312
13,4,24,-0.274408,-0.807218,0.52259
13,4,25,-0.300275,-0.909698,0.286853
13,4,26,-0.458954,-0.518017,0.721817
13,4,27,-0.472128,-0.756851,0.451964
13,5,23,-0.05052,-0.76668,0.640038
13,5,24,-0.265045,-0.61019,0.746605
13,5,25,-0.357328,-0.711124,0.605491
13,5,26,-0.435982,-0.497767,0.749765
13,5,27,-0.2002,-0.640304,0.741573
13,6,23,-0.150891,-0.655383,0.740071
13,6,24,-0.149894,-0.820886,0.55107
13,6,25,0.017169,-0.958199,0.285586
13,6,26,-0.378893,-0.685187,0.622059
13,6,27,-0.192578,-0.462918,0.865229
13,7,23,-0.215225,-0.825322,0.522036
13,7,24,-0.229519,-0.868946,0.438469
13,7,25,0.070181,-0.756234,0.650527
13,7,26,-0.139493,-0.766904,0.626418
13,7,27,-0.084312,-0.589763,0.803163
13,8,23,-0.036039,-0.66516,0.745831
13,8,24,-0.183102,-0.665155,0.723908
13,8,25,-0.093187,-0.612497,0.784961
13,8,26,-0.092282,-0.785031,0.612545
13,8,27,-0.160856,-0.716884,0.678382
13,9,23,-0.125325,-0.787214,0.603811
13,9,24,-0.115149,-0.720307,0.684031
13,9,25,-0.214912,-0.848453,0.483674
13,9,26,-0.34146,-0.768226,0.54151
13,9,27,-0.08413,-0.671698,0.736033
13,10,23,-0.060829,-0.781376,0.621089
13,10,24,-0.023213,-0.817553,0.575386
13,10,25,-0.100994,-0.852396,0.513051
13,10,26,-0.324678,-0.820709,0.470129
13,10,27,-0.15311,-0.807473,0.569688
13,11,23,-0.214161,-0.733467,0.645105
13,11,24,-0.329711,-0.765257,0.552877
13,11,25,-0.519481,-0.662033,0.540234
13,11,26,-0.380899,-0.74834,0.543049
13,11,27,-0.265312,-0.783488,0.561921
13,12,23,-0.469959,-0.552525,0.688371
13,12,24,-0.481797,-0.65156,0.585953
13,12,25,-0.516638,-0.625531,0.584634
13,12,26,-0.588406,-0.418563,0.691797
13,12,27,-0.348025,-0.652117,0.673515
13,13,23,-0.332607,-0.488269,0.806825
13,13,24,-0.160227,-0.330468,0.930117
13,13,25,-0.254435,-0.420297,0.870984
13,13,26,-0.305897,-0.505403,0.806842
13,13,27,-0.567218,-0.382153,0.729536
13,14,23,-0.279088,-0.470895,0.83688
13,14,24,-0.393752,-0.508855,0.765523
13,14,25,-0.318141,-0.466578,0.825283
13,14,26,-0.437134,-0.328052,0.837434
13,14,27,-0.229784,-0.509264,0.829367
13,15,23,-0.406014,-0.173185,0.897307
13,15,24,0.11665,-0.570535,0.812947
13,15,25,-0.184523,-0.632084,0.752609
13,15,26,-0.383504,-0.228775,0.894755
13,15,27,-0.099628,-0.411671,0.905871
13,16,23,-0.235708,-0.565631,0.790255
13,16,24,-0.237224,-0.560977,0.793114
13,16,25,-0.640597,-0.482988,0.596957
13,16,26,-0.640827,-0.348615,0.683965
13,16,27,-0.329758,-0.473921,0.816492
13,17,23,-0.570161,-0.658018,0.491862
13,17,24,-0.261656,-0.533649,0.804211
13,17,25,-0.675247,-0.355647,0.646187
13,17,26,-0.751555,-0.233413,0.616995
13,17,27,-0.568307,-0.415991,0.709914
13,18,23,-0.695691,-0.296945,0.654093
13,18,24,-0.572509,-0.366897,0.733225
13,18,25,-0.656963,-0.440615,0.611766
13,18,26,-0.653956,-0.496995,0.570383
13,18,27,-0.401448,-0.195628,0.894745
13,19,23,-0.718797,-0.440076,0.538205
13,19,24,-0.629083,-0.37582,0.680451
13,19,25,-0.487536,-0.258621,0.833921
13,19,26,-0.549094,-0.279459,0.787654
13,19,27,-0.437682,-0.103518,0.893151
13,20,23,-0.689185,-0.205198,0.694923
13,20,24,-0.715784,-0.34251,0.608556
13,20,25,-0.528771,-0.174744,0.830582
13,20,26,-0.596703,0.107552,0.795222
13,20,27,-0.822121,0.123565,0.555742
13,21,23,-0.516579,-0.199668,0.832634
13,21,24,-0.802995,-0.112228,0.585323
13,21,25,-0.711584,-0.354784,0.606446
13,21,26,-0.730505,0.046758,0.681304
13,21,27,-0.584591,-0.319761,0.745658
13,22,23,-0.471146,-0.154949,0.868339
13,22,24,-0.49963,-0.12564,0.857079
13,22,25,-0.731388,-0.107421,0.673448
13,22,26,-0.794431,-0.151063,0.588269
13,22,27,-0.568023,-0.32037,0.758099
13,23,23,-0.635933,0.092898,0.766133
13,23,24,-0.418834,-0.157064,0.894376
13,23,25,-0.560677,-0.044345,0.826846
13,23,26,-0.506728,-0.206319,0.837054
13,23,27,-0.397718,-0.381851,0.834272
13,24,23,-0.514468,0.036881,0.856716
13,24,24,-0.523796,0.035339,0.85111
13,24,25,-0.838598,-0.105589,0.53442
13,24,26,-0.753075,-0.098342,0.650543
13,24,27,-0.717579,-0.023685,0.696074
13,25,23,-0.579329,-0.472533,0.664147
13,25,24,-0.804059,-0.119006,0.582518
13,25,25,-0.753125,-0.111541,0.648352
13,25,26,-0.710093,0.165274,0.684436
13,25,27,-0.800399,-0.074935,0.594766
13,26,23,-0.775416,-0.197814,0.599666
13,26,24,-0.820538,-0.028968,0.570858
13,26,25,-0.718313,0.241066,0.652621
13,26,26,-0.732312,0.183411,0.655805
13,26,27,-0.812587,-0.044942,0.581105
13,27,23,-0.800296,-0.027139,0.598991
13,27,24,-0.936528,0.013558,0.350331
13,27,25,-0.877165,-0.157818,0.453514
13,27,26,-0.74049,0.123171,0.660684
13,27,27,-0.48345,0.284738,0.827768
13,28,23,-0.822557,0.102847,0.559305
13,28,24,-0.927265,0.114768,0.356383
13,28,25,-0.820424,0.13276,0.556129
13,28,26,-0.337843,-0.055951,0.939538
13,28,27,-0.474584,-0.255145,0.84242
13,29,23,-0.844282,-0.080463,0.529824
13,29,24,-0.833092,0.063214,0.54951
13,29,25,-0.873808,0.169796,0.455662
13,29,26,-0.68915,-0.10171,0.717445
13,29,27,-0.698737,-0.144988,0.700532
13,30,23,-0.842551,0.18113,0.507247
13,30,24,-0.632675,-0.179354,0.753362
13,30,25,-0.89891,-0.249514,0.360143
13,30,26,-0.893468,-0.275698,0.35455
13,30,27,-0.879716,0.036469,0.4741
13,31,23,-0.820502,0.136093,0.555208
13,31,24,-0.759289,-0.059271,0.648048
13,31,25,-0.91767,0.078095,0.389593
13,31,26,-0.984108,0.049846,0.170434
13,31,27,-0.894994,-0.267646,0.356864
13,32,23,-0.420784,0.195561,0.885831
13,32,24,-0.717772,0.181548,0.672193
13,32,25,-0.842859,5e-05,0.538135
13,32,26,-0.917741,-0.057391,0.393011
13,32,27,-0.905435,-0.41592,0.084839
13,33,23,-0.732452,-0.121386,0.66991
13,33,24,-0.675793,0.048374,0.735503
13,33,25,-0.754721,-0.274255,0.59597
13,33,26,-0.838505,0.077817,0.539308
13,33,27,-0.842064,-0.19835,0.501582
13,34,23,-0.715782,-0.124121,0.687204
13,34,24,-0.855315,0.115368,0.5051
13,34,25,-0.903192,-0.124826,0.410686
13,34,26,-0.71353,0.067953,0.697321
13,34,27,-0.827295,0.0902,0.554479
13,35,23,-0.459222,0.300889,0.835812
13,35,24,-0.700764,-0.033892,0.712587
13,35,25,-0.799421,-0.070956,0.596566
13,35,26,-0.849349,0.198782,0.48897
13,35,27,-0.828251,-0.016966,0.560101
13,36,23,-0.66678,-0.051728,0.743458
13,36,24,-0.492319,-0.106346,0.863894
13,36,25,-0.657398,0.1999,0.726545
13,36,26,-0.876503,0.197468,0.439032
13,36,27,-0.830208,-0.031125,0.556585
13,37,23,-0.751338,0.270179,0.602075
13,37,24,-0.841051,0.217858,0.495147
13,37,25,-0.730811,-0.082901,0.677527
13,37,26,-0.753841,-0.117405,0.646482
13,37,27,-0.626593,-0.056547,0.777292
13,38,23,-0.752707,-0.116133,0.648032
13,38,24,-0.748545,0.033812,0.662222
13,38,25,-0.605241,0.073467,0.792645
13,38,26,-0.716398,0.169136,0.67688
13,38,27,-0.822189,-0.080084,0.563553
13,39,23,-0.564087,0.062977,0.82331
13,39,24,-0.543456,0.066069,0.836834
13,39,25,-0.642845,0.067359,0.763029
13,39,26,-0.628565,0.251326,0.736031
13,39,27,-0.759344,0.159316,0.630885
13,40,23,-0.471102,0.146161,0.869885
13,40,24,-0.657002,0.053419,0.751994
13,40,25,-0.469467,0.12184,0.874503
13,40,26,-0.396122,0.218504,0.89182
13,40,27,-0.494392,-0.181356,0.85011
13,41,23,-0.521386,0.010254,0.85326
13,41,24,-0.569227,0.067764,0.819383
13,41,25,-0.41621,0.165112,0.894152
13,41,26,-0.30872,0.309881,0.899258
13,41,27,-0.427764,0.172996,0.887181
13,42,23,-0.448851,-0.145594,0.881666
13,42,24,-0.585605,-0.101188,0.804256
13,42,25,-0.753236,0.01749,0.657518
13,42,26,-0.596233,-0.074767,0.799323
13,42,27,-0.67809,-0.194939,0.708656
13,43,23,-0.653918,0.002403,0.756562
13,43,24,-0.668304,0.023958,0.743502
13,43,25,-0.758764,-0.058937,0.648694
13,43,26,-0.633574,-0.08001,0.769534
13,43,27,-0.822607,0.10928,0.558011
13,44,23,-0.431503,0.258988,0.864136
13,44,24,-0.550847,0.055856,0.832735
13,44,25,-0.725738,0.210439,0.654996
13,44,26,-0.746949,-0.02964,0.66422
13,44,27,-0.818944,0.199566,0.538056
13,45,23,-0.488224,0.116375,0.864924
13,45,24,-0.751668,0.273855,0.599998
13,45,25,-0.661481,0.386142,0.642912
13,45,26,-0.866485,0.353672,0.352306
13,45,27,-0.561523,-0.016886,0.827289
13,46,23,-0.254854,0.262075,0.930788
13,46,24,-0.498556,0.359614,0.788745
13,46,25,-0.558534,0.286764,0.778335
13,46,26,-0.628384,0.3849,0.676007
13,46,27,-0.350115,0.480799,0.803898
13,47,23,-0.387182,0.400648,0.830404
13,47,24,-0.3877,0.469098,0.793496
13,47,25,-0.588898,0.43828,0.679051
13,47,26,-0.252995,0.5368,0.804885
13,47,27,-0.207098,0.47979,0.852591
13,48,23,-0.169441,0.258642,0.950996
13,48,24,-0.406378,0.195918,0.892453
13,48,25,-0.635881,0.256919,0.727769
13,48,26,-0.428866,0.40936,0.805294
13,48,27,-0.450117,0.451983,0.770134
13,49,23,-0.564825,0.256005,0.784496
13,49,24,-0.71369,0.304856,0.630642
13,49,25,-0.679778,0.224124,0.698334
13,49,26,-0.583006,0.322889,0.745551
13,49,27,-0.484508,0.294516,0.823719
13,50,23,-0.472589,0.30719,0.826011
13,50,24,-0.415448,0.341979,0.842884
13,50,25,-0.539179,0.33005,0.774824
13,50,26,-0.593772,0.168225,0.786851
13,50,27,-0.642403,0.368517,0.671947
